,Url,Série,Numéro,Title,Cote,Check,Notes Erwan,Author(s),Scénariste,Dessinateur,Editor,Release date,Book format,Language,Summary,Grade,Cover,Estimated price,Bonus data
9782205041859,https://www.justbooks.fr/search/?keywords=9782205041859&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le pays miroir,3,La course du balancier,PAYSM,o,,Carré; Michaud,,,Dargaud,1993,,Français,,,https://pictures.abebooks.com/isbn/9782205041859-us-300.jpg,"€10,79",NaN
2803608014,https://www.justbooks.fr/search/?keywords=2803608014&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les pays perdus,1,La Bande des Ayacks,PAYSP,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782803608010-us-300.jpg,,
9064218242,https://www.justbooks.fr/search/?keywords=9064218242&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les pays perdus,2,Le Relais de la Chance au Roy,PAYSP,o,,,,,Le Lombard,,Couverture souple,néerlandais,,,https://pictures.abebooks.com/isbn/9789064218248-us-300.jpg,,
9782226022226,https://www.justbooks.fr/search/?keywords=9782226022226&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Ted Benoit,2,La Peau du léopard,PEAUD,o,,"Benoît, Ted; Mille, M.B. De",,,Editions Albin Michel,1985,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782226022226-us-300.jpg,"€22,65",NaN
9782723411332,https://www.justbooks.fr/search/?keywords=9782723411332&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pécheurs d'étoile,1,La fille du fleuve,PECHE,o,,MORIQUAND+LACAF,,,Glénat BD,1993,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723411332-us-300.jpg,,NaN
9782723412216,https://www.justbooks.fr/search/?keywords=9782723412216&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pécheurs d'étoile,2,Ballast,PECHE,o,,MORIQUAND+LACAF,,,Glénat BD,1993,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723412216-us-300.jpg,,NaN
9782723415330,https://www.justbooks.fr/search/?keywords=9782723415330&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pécheurs d'étoile,4,26 rue de la belle marinière Marseille,PECHE,o,,MORIQUAND+LACAF,,,Glénat BD,1993,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723415330-us-300.jpg,,NaN
2723404366,https://www.justbooks.fr/search/?keywords=2723404366&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Le pêcheur de Brooklyn,PECHE,o,,,,,,,,français,,4.33 Note moyenne,https://pictures.abebooks.com/isbn/9782723404365-us-300.jpg,"€185,00",
9782205036510,https://www.justbooks.fr/search/?keywords=9782205036510&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Péché mortel,1,Péché mortel,PECHE,o,,"Toff; Béhé, Joseph",,,Dargaud,1989,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782205036510-us-300.jpg,"€181,99",NaN
9782869675278,https://www.justbooks.fr/search/?keywords=9782869675278&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Péché mortel,2,Un scalpel dans la mémoire,PECHE,o,,,,,Vents d'Ouest,1997,Couverture rigide,Français,,2.50 Note moyenne,https://pictures.abebooks.com/isbn/9782869675278-us-300.jpg,"€22,72","Google Un scalpel dans la mémoire [Joseph Béhé, Toff] [48pp.]"
,,Péché mortel,3,Résistances,PECHE,o,,,,,,,,,,,,,
9782869678002,https://www.justbooks.fr/search/?keywords=9782869678002&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Péché mortel,4,Autopsie d'un mensonge,PECHE,o,,,,,Vents d'Ouest,1999,Couverture souple,Français,,2.00 Note moyenne,https://pictures.abebooks.com/isbn/9782869678002-us-300.jpg,"€22,72",NaN
,,ONE SHOT,,La péagogie du trottoir,PEDAG,o,,BOUCQ,"Boucq, François","Boucq, François",,,,,,,,,
2723402983,https://www.justbooks.fr/search/?keywords=2723402983&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Percevan,1,Les Trois étoiles d'Ingaar,PERCE,o,,,,,GLENAT,1982,Couverture souple,français,,3.48 Note moyenne,https://pictures.abebooks.com/isbn/9782723402989-us-300.jpg,"€9,98",
2723403920,https://www.justbooks.fr/search/?keywords=2723403920&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Percevan,2,Le Tombeau des glaces,PERCE,o,,,,,GLENAT,1983,Couverture rigide,français,1,3.67 Note moyenne,https://pictures.abebooks.com/isbn/9782723403924-us-300.jpg,,
2205028278,https://www.justbooks.fr/search/?keywords=2205028278&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Percevan,4,Le Pays d'Aslor,PERCE,o,,Léturgie Jean; Fauche,,,DARGAUD,1996,Couverture rigide,français,Rare book,3.56 Note moyenne,https://pictures.abebooks.com/isbn/9782205028270-us-300.jpg,"€10,60",
2205031597,https://www.justbooks.fr/search/?keywords=2205031597&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Percevan,5,Le Sablier d'El Jerada,PERCE,o,,Léturgie Jean; Fauche,,,DARGAUD,1996,Couverture souple,français,Rare Book,3.61 Note moyenne,https://pictures.abebooks.com/isbn/9782205031591-us-300.jpg,"€10,95",
220503457X,https://www.justbooks.fr/search/?keywords=220503457X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Percevan,6,Les Clés de feu,PERCE,o,,Léturgie Jean; Fauche,,,DARGAUD,1996,Couverture souple,français,,3.30 Note moyenne,https://pictures.abebooks.com/isbn/9782205034578-us-300.jpg,"€10,95",
2205037285,https://www.justbooks.fr/search/?keywords=2205037285&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Percevan,7,Les Seigneurs de l'enfer,PERCE,o,,Léturgie Jean; Fauche,,,DARGAUD,1996,Couverture souple,français,Rare book,3.45 Note moyenne,https://pictures.abebooks.com/isbn/9782205037289-us-300.jpg,"€10,49",
9782723413817,https://www.justbooks.fr/search/?keywords=9782723413817&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Perpette,1,Mauvaises fréquentations,PERPE,o,,Arkas,,,Glénat BD,1993,,Français,,,https://pictures.abebooks.com/isbn/9782723413817-us-300.jpg,,NaN
9782723414975,https://www.justbooks.fr/search/?keywords=9782723414975&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Perpette,2,Un rat dans ma soupe,PERPE,o,,ARKAS,,,Glénat BD,1993,,Français,,,https://pictures.abebooks.com/isbn/9782723414975-us-300.jpg,,NaN
2844140580,https://www.justbooks.fr/search/?keywords=2844140580&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Persepolis,1,Persepolis 1,PERSE,o,,Marjane Satrapi,,,French and European Public...,2002,Couverture souple,français,None,4.27 Note moyenne,https://pictures.abebooks.com/isbn/9782844140586-us-300.jpg,"€8,59",
2858150028,https://www.justbooks.fr/search/?keywords=2858150028&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Pervers pépère,PERVE,o,,Gotlib,,,Fluide Glacial,1998,Couverture rigide,français,"Editeur : Fluide Glacial Date de parution : 1981 Description : In-4, 52 pages, relié cartonné, première édition, occasion, très bon état. Envois quotidiens du mardi au samedi. Les commandes sont adressées sous enveloppes bulles. Photos supplémentaires de l'ouvrage sur simple demande. Réponses aux questions dans les 12h00. Librairie Le Piano-Livre. Merci. Référence catalogue vendeur: 61033. Please let us know if you have any questions. Thanks",3.70 Note moyenne,https://pictures.abebooks.com/isbn/9782858150021-us-300.jpg,"€6,46",
9782869671157,https://www.justbooks.fr/search/?keywords=9782869671157&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Peter Pan,1,Londres,PETER,o,,"Loisel, Régis",,,Vents d'Ouest,1994,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782869671157-us-300.jpg,"€6,83",NaN
9782869671911,https://www.justbooks.fr/search/?keywords=9782869671911&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Peter Pan,2,Opikanoba,PETER,o,,"Loisel, Régis",,,Vents d'Ouest,1994,,Français,eastman shelf 4,4.08 Note moyenne,https://pictures.abebooks.com/isbn/9782869671911-us-300.jpg,"€26,90",NaN
9782869672918,https://www.justbooks.fr/search/?keywords=9782869672918&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Peter Pan,3,Tempête,PETER,o,,"Loisel, Régis",,,Vents d'Ouest,1994,,Français,,,https://pictures.abebooks.com/isbn/9782869672918-us-300.jpg,,NaN
9782869675209,https://www.justbooks.fr/search/?keywords=9782869675209&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Peter Pan,4,Mains rouges,PETER,o,,"Loisel, Régis",,,Vents d'Ouest,1996,Couverture rigide,Français,,4.22 Note moyenne,https://pictures.abebooks.com/isbn/9782869675209-us-300.jpg,"€13,91",NaN
9782869678491,https://www.justbooks.fr/search/?keywords=9782869678491&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Peter Pan,5,Crochet,PETER,o,,"Loisel, Régis",,,Vents d'Ouest,2002,Couverture rigide,anglais,Rare book,4.32 Note moyenne,https://pictures.abebooks.com/isbn/9782869678491-us-300.jpg,"€17,08",NaN
9782869672925,https://www.justbooks.fr/search/?keywords=9782869672925&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Peter Pan,6,Destins,PETER,o,,Goupil; Crisse,,,Vents d'Ouest,1994,,Français,shelf AAA,,https://pictures.abebooks.com/isbn/9782869672925-us-300.jpg,"€25,15",NaN
2723403874,https://www.justbooks.fr/search/?keywords=2723403874&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Peter Plumcake,1,Opération Macbeth,PETER,o,,,,,,,Couverture souple,,,,https://pictures.abebooks.com/isbn/9782723403870-us-300.jpg,"€5,97",
9782800117270,https://www.justbooks.fr/search/?keywords=9782800117270&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Petit Spirou,1,Dis bonjour à la dame !,PETIT,o,,Tome,,,Dupuis,2006,Couverture souple,Français,3,3.80 Note moyenne,https://pictures.abebooks.com/isbn/9782800117270-us-300.jpg,"€13,95",NaN
9782800118376,https://www.justbooks.fr/search/?keywords=9782800118376&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Petit Spirou,2,Tu veux mon doigt ?,PETIT,o,,,,,Dupuis,1991,Couverture souple,Français,,3.81 Note moyenne,https://pictures.abebooks.com/isbn/9782800118376-us-300.jpg,"€19,74",NaN
9782800119267,https://www.justbooks.fr/search/?keywords=9782800119267&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Petit Spirou,3,Mais qu'est-ce que tu fabriques ?,PETIT,o,,,,,Dupuis,2006,Couverture rigide,Français,Hard to Find book,3.80 Note moyenne,https://pictures.abebooks.com/isbn/9782800119267-us-300.jpg,"€9,98",NaN
9782800120072,https://www.justbooks.fr/search/?keywords=9782800120072&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Petit Spirou,4,C'est pour ton bien !,PETIT,o,,Tome,,,Dupuis,2006,Couverture souple,Français,46pages. in4. Broché.,3.71 Note moyenne,https://pictures.abebooks.com/isbn/9782800120072-us-300.jpg,"€13,95",NaN
,,Le Petit Spirou,5,Merci qui ?,PETIT,o,,,Tome,Janry,,,,,,,,,
,,Le Petit Spirou,,J'ai fait une bétise ?,PETIT,o,,,Tome,Janry,,,,,,,,,
,,Le Petit Spirou,,Tous en maillot,PETIT,o,,,Tome,Janry,,,,,,,,,
,,Les Petits hommes,1,L'exode,PETIT,o,,,,,,,,,,,,,
2723404064,https://www.justbooks.fr/search/?keywords=2723404064&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Petits Hommes verts,2,Envahissent la terre,PETIT,o,,,,,,,,français,,,https://pictures.abebooks.com/isbn/9782723404068-us-300.jpg,,
9782203334519,https://www.justbooks.fr/search/?keywords=9782203334519&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,La petite reine,PETIT,o,,"Servais, Jean-Claude",,,Casterman,1993,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782203334519-us-300.jpg,,NaN
2724230027,https://www.justbooks.fr/search/?keywords=2724230027&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Petits anges,PETIT,o,,Serre,,,France Loisirs,1986,Couverture souple,français,in8. Cartonné.,,https://pictures.abebooks.com/isbn/9782724230024-us-300.jpg,,
,,ONE SHOT,,Petites coupures à shioguni,PETIT,o,,Florent Chavouet,"Chavouet, Florent","Chavouet, Florent",,,,,,,,,
9782731611908,https://www.justbooks.fr/search/?keywords=9782731611908&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Les Phalanges de l'Ordre Noir,PHALA,o,,"Christin, Pierre; Bilal, Enki",,,Les Humanoïdes associés,2000,Couverture rigide,Français,,3.89 Note moyenne,https://pictures.abebooks.com/isbn/9782731611908-us-300.jpg,"€18,23",NaN
9782010081651,https://www.justbooks.fr/search/?keywords=9782010081651&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pharaon,1,Philtre pour l'enfer,PHARA,o,,"Duchâteau, A. P. (André Paul); Hulet, D. (Daniel)",,,Glenat,1993,Couverture souple,Néerlandais,,,https://pictures.abebooks.com/isbn/9782010081651-us-300.jpg,,NaN
9782010089244,https://www.justbooks.fr/search/?keywords=9782010089244&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pharaon,2,Le cerveau de glace,PHARA,o,,"Duchâteau, A. P. (André Paul); Hulet, D. (Daniel)",,,Hachette Littérature,1993,Couverture souple,Néerlandais,,,https://pictures.abebooks.com/isbn/9782010089244-us-300.jpg,,NaN
9782010094286,https://www.justbooks.fr/search/?keywords=9782010094286&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pharaon,3,L'incarnation de Seth,PHARA,o,,"Duchâteau, A. P. (André Paul); Hulet, D. (Daniel)",,,Hachette Littérature,1993,Couverture rigide,Français,47pages. album in4. Cartonné.,,https://pictures.abebooks.com/isbn/9782010094286-us-300.jpg,,NaN
9782803900015,https://www.justbooks.fr/search/?keywords=9782803900015&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pharaon,4,Promenade des solitudes,PHARA,o,,"Duchâteau, A. P. (André Paul); Hulet, D. (Daniel)",,,Novedi,1993,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782803900015-us-300.jpg,"€13,09",NaN
9782723413510,https://www.justbooks.fr/search/?keywords=9782723413510&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Phénix et le Dragon,1,Le prince-sage,PHENI,o,,SON,,,Glénat BD,1995,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723413510-us-300.jpg,"€4,65",NaN
2205012304,https://www.justbooks.fr/search/?keywords=2205012304&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,0,Philémon avant la lettre,PHILE,o,,Fred,,,Dargaud,1978,Couverture rigide,,None,,https://pictures.abebooks.com/isbn/9782205012309-us-300.jpg,"€25,00",
2205027662,https://www.justbooks.fr/search/?keywords=2205027662&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,1,"Philémon et le naufragé du ""A""",PHILE,o,,FRED,,,DARGAUD,1996,Couverture souple,français,,3.87 Note moyenne,https://pictures.abebooks.com/isbn/9782205027662-us-300.jpg,,
220503104X,https://www.justbooks.fr/search/?keywords=220503104X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,2,Philémon et le piano sauvage,PHILE,o,,FRED,,,DARGAUD,1996,Couverture souple,français,,4.10 Note moyenne,https://pictures.abebooks.com/isbn/9782205031041-us-300.jpg,,
2205031058,https://www.justbooks.fr/search/?keywords=2205031058&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,3,Philémon et le château suspendu,PHILE,o,,FRED,,,DARGAUD,1996,Couverture souple,français,,3.96 Note moyenne,https://pictures.abebooks.com/isbn/9782205031058-us-300.jpg,"€25,89",
2205007564,https://www.justbooks.fr/search/?keywords=2205007564&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,4,Le voyage de l'incrédule,PHILE,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205007565-us-300.jpg,"€12,56",
220500834X,https://www.justbooks.fr/search/?keywords=220500834X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,5,Simbabbad de Batbad,PHILE,o,,,,,,,Couverture rigide,français,1,,https://pictures.abebooks.com/isbn/9782205008340-us-300.jpg,,
2205031082,https://www.justbooks.fr/search/?keywords=2205031082&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,6,L'Île des brigadiers,PHILE,o,,Fred,,,Dargaud,1996,Couverture souple,français,,4.58 Note moyenne,https://pictures.abebooks.com/isbn/9782205031089-us-300.jpg,,
2205031090,https://www.justbooks.fr/search/?keywords=2205031090&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,7,"A l'heure du second ""T""",PHILE,o,,Fred,,,Dargaud,1996,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782205031096-us-300.jpg,,
2205010301,https://www.justbooks.fr/search/?keywords=2205010301&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,8,"L'arche du ""A""",PHILE,o,,,,,,,,français,,,https://pictures.abebooks.com/isbn/9782205010305-us-300.jpg,"€15,56",
2205031112,https://www.justbooks.fr/search/?keywords=2205031112&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,9,L'Âne en atoll,PHILE,o,,Fred,,,Dargaud,1996,Couverture souple,français,,4.59 Note moyenne,https://pictures.abebooks.com/isbn/9782205031119-us-300.jpg,,
2205012320,https://www.justbooks.fr/search/?keywords=2205012320&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,12,Le chat à neuf queues,PHILE,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205012323-us-300.jpg,"€14,80",
2205031155,https://www.justbooks.fr/search/?keywords=2205031155&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,13,Le secret de Félicien,PHILE,o,,FRED,,,DARGAUD,1996,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782205031157-us-300.jpg,,
2205024981,https://www.justbooks.fr/search/?keywords=2205024981&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,14,L'enfer des épouvantails,PHILE,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205024982-us-300.jpg,,
2205031171,https://www.justbooks.fr/search/?keywords=2205031171&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Philémon,15,Le Diable du peintre,PHILE,o,,Fred,,,Dargaud,1996,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782205031171-us-300.jpg,"€45,99",
284055416X,https://www.justbooks.fr/search/?keywords=284055416X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Une aventure de Philibert,1,Dans l'cochon tout est bon,PHILI,o,,MAZAN,,,DELCOURT,2004,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782840554165-us-300.jpg,,
9782800133720,https://www.justbooks.fr/search/?keywords=9782800133720&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Photographe,1,"Le Photographe, tome 1",PHOTO,o,,,,,Dupuis,2003,Couverture rigide,anglais,,4.21 Note moyenne,https://pictures.abebooks.com/isbn/9782800133720-us-300.jpg,"€12,57","Google Le photographe [Emmanuel Guibert, Didier Lefèvre, Frédéric Lemercier] [80pp.]"
9782800135403,https://www.justbooks.fr/search/?keywords=9782800135403&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Photographe,2,"Le Photographe, tome 2",PHOTO,o,,Guibert Emmanuel; Lefèvre,,,Dupuis,2004,Couverture souple,Français,"Je ne sais pas combien de temps durera cette guerre, mais je sais que plus elle dure, plus elle déracine, ratiboise et mutile denfants et plus ce sera difficile den sortir.",4.48 Note moyenne,https://pictures.abebooks.com/isbn/9782800135403-us-300.jpg,"€37,88",NaN
9782800135441,https://www.justbooks.fr/search/?keywords=9782800135441&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Photographe,3,"Le Photographe, tome 3",PHOTO,o,,Guibert Emmanuel; Lefèvre,,,Dupuis,2006,Couverture rigide,Français,,4.50 Note moyenne,https://pictures.abebooks.com/isbn/9782800135441-us-300.jpg,"€25,86","Google Le photographe [Emmanuel Guibert, Didier Lefèvre, Frédéric Lemercier] [97pp.]"
,,Les pieds Nickelés,,Les pieds Nickelés font fortunes,PIEDS,o,,,,,,,,,,,,,
2800117249,https://www.justbooks.fr/search/?keywords=2800117249&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le piège malais,1,Le piège malais - 1,PIEGE,o,,,,,,,,français,,,https://pictures.abebooks.com/isbn/9782800117249-us-300.jpg,,
2800117850,https://www.justbooks.fr/search/?keywords=2800117850&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le piège malais,2,Le piège malais - 2,PIEGE,o,,,,,Dupuis,,,français,,,https://pictures.abebooks.com/isbn/9782800117850-us-300.jpg,"€3,99",
9782226106308,https://www.justbooks.fr/search/?keywords=9782226106308&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Le Piège,PIEGE,o,CUL,"Manara, Milo",,,Albin Michel - L'Echo des ...,1998,Couverture rigide,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782226106308-us-300.jpg,"€22,36",NaN
2800114134,https://www.justbooks.fr/search/?keywords=2800114134&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pierre Tombal,2,Histoires d'os,PIERR,o,,"Cauvin, Raoul; Hardy, Marc",,,Dupuis,1986,Couverture souple,français,,3.86 Note moyenne,https://pictures.abebooks.com/isbn/9782800114132-us-300.jpg,"€6,32",
9782800114927,https://www.justbooks.fr/search/?keywords=9782800114927&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pierre Tombal,3,Mort aux dents,PIERR,o,,Cauvin,,,Dupuis,1987,Couverture souple,Français,,3.96 Note moyenne,https://pictures.abebooks.com/isbn/9782800114927-us-300.jpg,"€15,10",NaN
9782800115566,https://www.justbooks.fr/search/?keywords=9782800115566&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pierre Tombal,4,DES OS PILANTS,PIERR,o,,Cauvin,,,Dupuis,1987,Couverture souple,Français,,3.94 Note moyenne,https://pictures.abebooks.com/isbn/9782800115566-us-300.jpg,"€15,10",NaN
2800116137,https://www.justbooks.fr/search/?keywords=2800116137&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pierre Tombal,5,Ô suaires,PIERR,o,,Cauvin,,,DUPUIS,1988,Couverture souple,français,,4.25 Note moyenne,https://pictures.abebooks.com/isbn/9782800116136-us-300.jpg,"€10,96",
2800116552,https://www.justbooks.fr/search/?keywords=2800116552&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pierre Tombal,6,Côte à l'os,PIERR,o,,Cauvin,,,DUPUIS,1989,Couverture souple,français,,3.81 Note moyenne,https://pictures.abebooks.com/isbn/9782800116556-us-300.jpg,"€15,10",
9782800118284,https://www.justbooks.fr/search/?keywords=9782800118284&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pierre Tombal,8,Trou dans la couche d'os jaunes,PIERR,o,,Raoul Cauvin,,,Editions Dupuis,1991,Couverture rigide,Français,,3.91 Note moyenne,https://pictures.abebooks.com/isbn/9782800118284-us-300.jpg,"€21,43",NaN
9782723415798,https://www.justbooks.fr/search/?keywords=9782723415798&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Pasolini : Pig ! Pig ! Pig !,PIGPI,o,,"Dufaux, Jean; Rotundo, Massimo",,,Glénat,1993,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723415798-us-300.jpg,"€20,10","Google Pasolini [Jean Dufaux, Massimo Rotundo] [58pp.]"
,,ONE SHOT,,Pilules bleues,PILLU,o,,federik peeters,"Peeters, Frederik","Peeters, Frederik",,,,,,,,,
9782871290803,https://www.justbooks.fr/search/?keywords=9782871290803&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pin-up,1,"Pin-up, tome 1",PINUP,o,,Yann,,,Dargaud,1994,Couverture souple,Français,Hard to Find,3.73 Note moyenne,https://pictures.abebooks.com/isbn/9782871290803-us-300.jpg,"€8,94",NaN
9782871290858,https://www.justbooks.fr/search/?keywords=9782871290858&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pin-up,2,"Pin-up, tome 2",PINUP,o,,Yann,,,Dargaud,1995,Couverture souple,Français,,3.81 Note moyenne,https://pictures.abebooks.com/isbn/9782871290858-us-300.jpg,,NaN
9782871290889,https://www.justbooks.fr/search/?keywords=9782871290889&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pin-up,3,"Pin-up, tome 3",PINUP,o,,,,,Dargaud,1996,Couverture souple,Français,,3.85 Note moyenne,https://pictures.abebooks.com/isbn/9782871290889-us-300.jpg,,NaN
